SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,mbID,Energy,ArtistFamiliarity,Hotness,end_of_fade_in,key,keyConfidence,Loudness,mode,mode_confidence,start_of_fade_out
349,SOJCBAM12A6701FD04,14421,Gran Turismo,AREHK7O1187B9ADDD7,,J�ping Sweden,,The Cardigans,0,296.85506,3,0,145.271,4,0.735,Paralyzed,,,,,,,,,,,,
350,SOBJOLG12A8C13CC69,160998,Lo Compilation Mix By Susumu Yokota,AROJAG11187B9B71A3,51.50632,London,-0.12714,The Chap,0,170.05669,9,0.326,72.073,4,1,We Are Not Impartial,,,,,,,,,,,,
351,SOLYAFD12A6702090E,12757,All Or Nothing,AR2XI6G1187B9AE7DA,,Bronx NY,,Fat Joe,0,211.59138,5,0.246,100.783,4,1,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],,,,,,,,,,,,
352,SONWVYC12A58A7DB0C,436396,Kuschelrock 19,ARBUOOR1187B997391,,Manchester England,,Oasis,0,289.2273,0,0.446,162.069,4,0.732,Don't Go Away,,,,,,,,,,,,
353,SOGEQKA12A6D4FA27C,53181,Best Of Whitesnake,ARASYMJ1187B9ACAF2,51.50632,London England,-0.12714,Whitesnake,0,252.08118,11,0.672,125.022,4,0.24,Love Ain't No Stranger (2003 Digital Remaster),,,,,,,,,,,,
354,SOYFMKG12A58A80C70,774736,Viva Dictators,ARMYPSO11F50C49252,40.71455,NY - New York City,-74.007118,Dictators,0,246.36036,0,0.457,130.786,4,0.345,Weekend,,,,,,,,,,,,
355,SOWWEWC12A6D4F8A87,28356,All In The Mind,AR19GQN1187FB3ACF5,40.71455,New York NY,-74.00712,The Bucketheads,0,383.16363,1,0.459,121.896,4,0.911,Little Louie Bonus,,,,,,,,,,,,
356,SOODNBV12A8C139FC7,297303,Maire,ARHOCKY11E2835D7CB,,,,Máire Brennan,0,244.74077,0,0.304,84.826,5,0.74,Atlantic Shore,,,,,,,,,,,,
357,SOJEEKG12A8AE48C77,138186,The Day After,ARSE5NP1187B9B98AB,,Chicago IL,,Twista,0,200.98567,7,0.003,90.158,4,0.685,The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version),,,,,,,,,,,,
358,SOHJYGD12A8C13CF7F,300031,Stomping Ground,AR8ZQ9T1187FB56FE5,,Miami Florida,,Goldfinger,0,128.49587,7,0.394,185.409,4,0.225,I'm Down,,,,,,,,,,,,
359,SOIHJSD12A6701EB04,15638,Use Your Illusion II,ARM7EDF1187B9B3FA1,,,,Guns N' Roses,0,524.87791,1,0.63,118.101,4,0.596,Locomotive (Complicity),,,,,,,,,,,,
360,SOXVMXO12A8C13EAFA,113410,None But The Lonely Heart,ARA82JG1187FB36131,40.76596,Shenandoah IA,-95.3756,Charlie Haden & Chris Anderson,0,412.21179,2,0.156,115.007,4,0.578,Alone Together,,,,,,,,,,,,
361,SOMCIIM12A8AE49622,281447,Time Machine,ARNZ70R1187B9A4824,,Westbury Long Island NY,,Joe Satriani,0,469.60281,4,0.467,100.171,3,0.499,Echo,,,,,,,,,,,,
362,SOIRHHH12AB01807F0,396352,Wanita,ARUW6HS1187FB3F028,,,,Rokia Traoré,0,340.50567,7,0.339,96.311,4,0.484,Château de sable,,,,,,,,,,,,
363,SOCPWZF12A8C1359F0,237660,Descarga Espectacular,ARHEQ501187FB4F898,,,,Fruko Y Sus Tesos,0,249.05098,0,0.534,140.462,4,0.369,El Ausente/ El Preso/ El Caminante/ Tania,,,,,,,,,,,,
364,SOAWTOB12AAA15DA18,431442,Live At Wacken Open Air 2006 - A Night Of Emperial Wrath,ARYPWUK1187B98ACED,64.55653,Norway,12.66538,Emperor,0,508.96934,11,0.219,162.733,4,0.664,With Strength I Burn,,,,,,,,,,,,
365,SOHAVVY12A8C1422E6,344890,Libertinaje,AR02YGA1187B9B8AC4,-34.60852,Buenos Aires,-58.37354,Bersuit Vergarabat,0,181.18485,0,0.265,121.764,3,0.996,De Onda,,,,,,,,,,,,
366,SOILKMT12A6702015A,6953,Perfect Time,ARHOCKY11E2835D7CB,,,,Maire Brennan,0,248.34567,8,0.954,65.264,1,0,Song Of David (LP Version),,,,,,,,,,,,
367,SODWDRX12A8C136E77,150913,No Better Place,ARK6JC91187B9B4B2D,,United States,,Babbie Mason,0,240.84853,8,0.428,129.88,4,0.468,Pray On,,,,,,,,,,,,
368,SOWTXWG12A8C13C228,301421,Songs From 'By The Light Of The Silvery Moon' and Other Selections,AR9F71I1187FB46CAF,,,,Gordon MacRae,0,134.89587,4,0.499,103.713,3,1,Just One Girl,,,,,,,,,,,,
369,SOJSSDR12A8C142EE5,645457,The Very Best of Sixties Soul,ARCBYJW1187FB51FD8,41.88415,Chicago IL,-87.63241,Major Lance,0,134.03383,9,0.363,117.464,4,0.752,Um_ Um_ Um_ Um_ Um_ Um (Curious Mind),,,,,,,,,,,,
370,SOCJAYM12A8C138772,294998,The Infamous,AREV2491187B9B017E,,Queensbridge NY,,Mobb Deep,0,298.00444,6,0.48,87.747,4,0.385,Up North Trip,,,,,,,,,,,,
371,SOGJYMK12AB018272A,466293,The Right Time,ARK9K3O1187B98F504,,Los Angeles CA,,Cherrelle,0,290.82077,8,0.239,145.607,4,1,Into My Eyes,,,,,,,,,,,,
372,SOSFVMZ12A6D4F5951,79225,Lullaby - Music for the Quiet Times,AR23EC41187FB4805D,40.14323,New Jersey,-74.72671,The American Boychoir,0,224.54812,4,0.458,87.76,4,0.49,Intermezzo,,,,,,,,,,,,
373,SOELNMY12A8C13759B,291748,Lost Dogs,ARFVYJI1187B9B8E13,47.60356,Seattle WA,-122.32944,Pearl Jam,0,232.35873,7,0.601,138.291,7,0.415,4/20/02,,,,,,,,,,,,
374,SOOSLVC12A8C13E51E,118939,Mo' Mega,AR7H21J1187FB40C69,,,,Mr. Lif,0,327.6273,10,0.584,107.32,3,0.995,For You,,,,,,,,,,,,
375,SOLWUMG12A8C13106C,282362,Ivory,ARMIMHT1187B98F038,,Santa Monica CA,,Teena Marie,0,328.56771,9,0.585,81.947,4,0.624,How Can You Resist It,,,,,,,,,,,,
376,SOHROMP12A6D4FEFC7,128985,I Believe To My Soul,ARALUUG1187FB58696,30.43883,Ponchatoula LA,-90.44116,Irma Thomas,0,195.36934,0,0.224,99.492,1,0.172,The Same Love That Made Me Laugh  [LP Version],,,,,,,,,,,,
377,SOGRSCQ12A8C1367FE,154001,The Military Band - Salute to the Services,ARASWKT1187B9923B7,38.62774,St. Louis MO,-90.19951,Felix Slatkin/Concert Arts Symphonic Band,0,138.57914,3,0.688,122.774,4,0,El Capitan (1998 Digital Remaster),,,,,,,,,,,,
378,SOHNAWQ12A6D4FCFF9,128937,He's Working It Out For You,ARK0VFZ1187FB4309B,,DURHAM North Carolina,,Shirley Caesar,0,266.03057,1,0.505,115.508,4,0.573,Healed (LP Version),,,,,,,,,,,,
379,SOJDKQV12A6D4FAF0E,64413,Petraphonics,AR2KSTE1187FB57A36,,Fort Wayne Indiana,,Petra,0,222.61506,0,0.581,107.531,4,0.44,Don't Let Your Heart Be Hardened (This Means War Album Version),,,,,,,,,,,,
380,SOGMWOY12AB017FA59,744095,Portals,ARVXKTV1187FB44139,36.97402,Santa Cruz CA,-122.03095,Arsonists Get All The Girls,0,240.92689,1,0.506,129.824,3,0.595,Violence in Fluid Triceratops,,,,,,,,,,,,
381,SOCTKFG12AB017D983,342182,Spotlight On Jerry Butler,AR8XG9J1187FB418C1,33.54243,Sunflower MS,-90.53727,Jerry Butler,0,167.18322,11,0.204,87.758,1,1,He Will Break Your Heart,,,,,,,,,,,,
382,SOQPXJH12A8C13C3EA,109040,Sometimes I Just Feel Like Smilin',ARHWVGW1187FB41479,,,,The Paul Butterfield Blues Band,0,228.75383,3,0.728,77.207,1,0,Pretty Woman (LP Version),,,,,,,,,,,,
383,SOKGAEA12AB017F671,532854,Yamandu + Dominguinhos,ARUWLCL1187FB549B8,,,,Yamandu + Dominguinhos,0,276.79302,9,0.544,118.239,4,0.709,Chorando Baixinho,,,,,,,,,,,,
384,SONFHHG12A58A7D321,506876,In Search Of The Magic,ARWGIOC1187FB4CBEF,37.16793,United States,-95.84502,Jim Chappell,0,217.49506,7,0.756,86.39,4,0.403,Almost Us,,,,,,,,,,,,
385,SOUHVMV12A58A7C4D9,57767,Rhino Hi-Five: Crabby Appleton,ARLSGUY1187B98AEBC,37.16793,USA,-95.84502,Crabby Appleton,0,186.69669,1,0.361,89.091,1,0.058,Go Back,,,,,,,,,,,,
386,SOWROAS12A8C14258B,239553,I Keep Faith,ARJ7SQ31187B9AF432,,Barking Essex England,,Billy Bragg,0,180.1922,0,0.452,81.256,4,1,Goodbye (Solo Version),,,,,,,,,,,,
387,SOORQPU12AB0188E50,420338,Le tour de France de l'accordéon,AR8R2KI11C8A415967,,,,André Blot,0,179.85261,10,0.444,199.483,3,0.695,Breiz Ma bro,,,,,,,,,,,,
388,SOVKAUG12AC468672A,689685,In the Blue of My Dreams,ARBJFXO122C8677DF0,,CANADA - Ontario,,Dave Rave_ Mark McCarron,0,165.61587,6,0.33,102.16,4,0,They Held Hands,,,,,,,,,,,,
389,SODREXM12AB017C1E8,623039,The Original Johnny Cash Volume 1,ARH861H1187B9B799E,,Kingsland AR,,Johnny Cash,0,80.03873,1,0.083,196.303,4,0.572,You Tell Me,,,,,,,,,,,,
390,SOSWZOB12A58A7E693,599144,Guitar Man,AR7AOEJ1187FB3D279,33.35303,Inverness MS,-90.59005,Little Milton,0,264.59383,3,0.465,76.415,1,0.692,My Way,,,,,,,,,,,,
391,SOINJPD12A6D4F8726,416722,Defected Accapellas Volume 4,ARFT5CP1187FB50263,,,,Junior Jack,0,96.10404,0,0.066,106.216,3,0.375,E Samba (Accapella),,,,,,,,,,,,
392,SOLVUWT12A6D4FA589,48105,Mendelssohn: Piano Concertos Nos.1 & 2 etc,AR6U6C51187B9B6F68,,,,Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt,0,413.1522,7,0.439,160.246,1,0,1. Molto allegro con fuoco,,,,,,,,,,,,
393,SOMCTKM12A8C138B86,160142,Actuar Para Vivir,ARJRQL51187FB541AB,,,,Juan Carlos Baglietto,0,232.61995,10,0.572,97.342,3,0.666,Tiempos Dificiles,,,,,,,,,,,,
394,SOCKOBC12A81C238AE,181884,Rock N Roll - Remix EP,ARINXZA1187FB56902,,,,Remi Nicole,0,379.37587,10,0.216,84.009,1,1,Rock N Roll,,,,,,,,,,,,
395,SOOZSTX12AB01842AA,511911,Hung Like A Horse EP,ARHOSMU1242078130D,,,,All Leather,0,108.38159,2,0.16,84.562,1,0.389,As The Hog Pisseth,,,,,,,,,,,,
396,SOVTEUT12AB0185D22,754327,Bajo La Corteza (26 Canciones De Leño),AR7ZI7Z1187B98BF55,,,,Mägo de Oz,0,295.31383,7,0.279,121.955,4,0.571,Qué Desilusión,,,,,,,,,,,,
397,SOQUGCC12A8C1424D2,657107,The Return Of O-Tumma,AR1VCLT1187FB4C8AC,,,,Tum Tum,0,209.18812,2,0.133,66.565,4,0.423,So Fresh,,,,,,,,,,,,
398,SODUZHA12A6D4FAF3F,64420,The Rock Block,AR2KSTE1187FB57A36,,Fort Wayne Indiana,,Petra,0,262.21669,1,0,101.004,4,0.368,Angel Of Light (Never Say Die Album Version),,,,,,,,,,,,
399,SOGPQGK12AB018A30B,514842,Habla El Corazon,ARZDUJG1242077E2C5,,,,Yuridia,0,264.54159,0,0.577,109.996,4,0.943,Regresa A Mi (Unbreak My Heart),,,,,,,,,,,,
400,SOCGCVT12A6D4FAF6F,770,Devil Hopping,AR9AM2N1187B9AD2F1,53.4796,Manchester England,-2.24881,Inspiral Carpets,0,232.12363,7,0.135,187.66,4,0.353,Party In The Sky,,,,,,,,,,,,
401,SOERPVK12AB0185466,345449,The Beatles,ARAOADX1187B98AED3,36.15398,Tulsa OK,-95.99277,Dwight Twilley,0,224.54812,7,0.395,90.875,4,1,Tomorrow Never Knows,,,,,,,,,,,,
402,SOSAVBB12A8C13D255,300419,Stern,ARR40ZV1187B9A10A8,40.99471,Pennsylvania,-77.60454,Stern,0,241.13587,2,0.783,139.949,4,0.573,Tüflische Plan,,,,,,,,,,,,
403,SOWHCQG12AB0187E19,773676,Nightfall Showcase,ARJDMBO1187B9AD118,,,,Johnny Osbourne,0,200.41098,6,0.198,135.537,4,0.961,Come ALong,,,,,,,,,,,,
404,SOSZHGZ12A8C13B75E,106026,New Hope For The Wretched,AREENKN1187B98F35D,40.71455,New York NY,-74.00712,Plasmatics,0,344.24118,0,0.671,125.363,4,0.94,Dream Lover,,,,,,,,,,,,
405,SOTLPLH12A8C132E36,141876,Bahião Com H,ARDZJ6H1187FB387F2,,,,Moraes Moreira,0,280.65914,0,0.566,132.558,4,0.893,Banho De Amor,,,,,,,,,,,,
406,SOOSUHA12A6BD53D30,72103,Rubikon,AREUYDJ1187B9BA040,,Havířov Česká republika,,Krystof,0,285.67465,0,0.476,130.042,4,0.331,Ostravaczech,,,,,,,,,,,,
407,SOWGMLU12A58A7E280,543288,The Spinning of the World,ARG36WO1187B9B3A9A,48.42831,Georgia,-123.36451,Jeff Talmadge,0,228.62322,2,0.995,160.105,1,0,The Hard Part's Letting Go,,,,,,,,,,,,
408,SOBLUPB12AB017D074,439909,This Is What The Universe Sounds Like,AR3JLWI1187FB37141,39.16178,GLEN BURNIE,-76.62184,Darko,0,378.67057,7,0.665,124.255,4,0.813,Danote,,,,,,,,,,,,
409,SOGYBIX12A6D4FB5B8,64371,Hide Em In Your Heart Vol 1,ARID75M1187B9B8341,,,,Steve Green,0,78.81098,0,0.285,146.677,4,0.652,Even A Child - Proverbs 20:11,,,,,,,,,,,,
410,SOFHWIG12AB01855B5,542754,Good Stuff,ARVML631187B99E90D,,Athens GA,,The B-52's,0,313.20771,11,0.041,136.767,4,0.248,Tell It Like It T-I-IS (Album Version),,,,,,,,,,,,
411,SOSNMKX12AB018827B,414912,The Time Has Come 1967-1973,ARVKAWO11F50C47C9A,,,,Pentangle,0,172.38159,7,0.552,193.578,1,0,I Saw An Angel,,,,,,,,,,,,
412,SOHUJXE12AB018ADD3,653740,Michael Landau Group Live,ARR88SE1187B9B515D,,California - LA,,Michael Landau,0,597.41995,2,0.403,73.894,3,0.712,The Mighty SB,,,,,,,,,,,,
413,SOGXFXZ12A8C132E70,823059,Sings Studio One Hits,ARZZRK91187B9A5CA5,18.01571,Kingston Jamaica,-76.79731,Delroy Wilson,0,157.57016,10,0.022,157.446,4,0,Rain from the Skies Mix 2,,,,,,,,,,,,
414,SOYORWN12A8C144436,428150,The Very Best Of CD2,AROCBZZ11E2835D652,,,,Small Facers,0,1141.08036,2,0.832,70.163,5,0.508,Happiness Stan - Original,,,,,,,,,,,,
415,SORCVJY12A8C13CB1B,257984,Playing For Change,AR50Z881187B9BA197,30.33138,Jacksonville FL,-81.6558,Jack Sheldon,0,283.92444,5,0,167.307,4,1,Trane's Strain,,,,,,,,,,,,
416,SOZUAJB12AB017CE56,606836,The Definitive Collection,ARXP7MQ1187FB3AC5F,,LOWELL,,Dave Hollister,0,301.87057,1,0.792,113.09,4,1,I'm Wrong,,,,,,,,,,,,
417,SOFWVMI12AB018A50D,751145,Gloria Lasso Sus 20 Grandes Éxitos (The Best Of Gloria Lasso),ARHXWB01187B9A205C,,,,Gloria Lasso,0,187.92444,9,0.065,65.195,4,0.732,Termina La Feria,,,,,,,,,,,,
418,SOEUEUI12A6701E4AB,8986,White People,ARNWZ1N1187B9B71BA,,,,Handsome Boy Modeling School,0,324.07465,8,0.257,160.02,4,1,I've Been Thinking featuring Cat Power (Album Version),,,,,,,,,,,,
419,SOODQEF12A58A7AF5F,150859,Collecton,ARB45GQ1187B98D2B4,,,,DeGarmo & Key,0,203.62404,4,0.658,120.548,4,1,Destined To Win,,,,,,,,,,,,
420,SOAQQHI12A58A78FA5,511640,Baladas De Amor,ARDAXCG1187B9942B1,,,,Leonardo Favio,0,201.50812,7,0.309,163.519,7,0.793,Porque Yo Te Amo,,,,,,,,,,,,
421,SOKJYBX12AF72A900B,739757,Ley Lines,ARJ1BWM1187B9B117B,,,,Embrace the End,0,364.14649,5,0.591,119.827,4,0.906,Ley Lines,,,,,,,,,,,,
422,SORIWFK12A8C137A62,293740,Juste Avant,ARGDSO91187B9AAB35,,,,Patrick Bruel,0,257.2273,7,0.631,105.994,4,0.933,Au Bout De La Marelle,,,,,,,,,,,,
423,SOHORIU12AB018C2FC,763965,Plus De Diva,AR2XRFQ1187FB417FE,,,,Julie Zenatti,0,287.92118,1,0.502,87.013,7,0.961,Ma Douleur...,,,,,,,,,,,,
424,SOHTRFS12AC9E13420,726646,Voyages,ARHTV1S1187FB547F8,,,,Marc Perrone,0,13.5571,5,0,0,1,0,Sirène,,,,,,,,,,,,
425,SOAXBAE12A6D4F79C3,25586,Exit,ARCF06I1187B995398,,,,K-OS,0,235.04934,5,0.402,90.507,4,1,Heaven Only Knows,,,,,,,,,,,,
426,SOMVRPL12A81C20EAC,231930,Boleros In Trío,ARZRCCP11F50C5165F,,,,Los Tres Diamantes,0,175.43791,4,0.146,98.082,5,0.44,Begin The Beguine,,,,,,,,,,,,
427,SOZICZX12A8C136A61,150938,The Journey North,ARTK5LU1187B9A654C,,,,Michael Gettel,0,338.75546,2,0.012,94.849,4,1,The Journey North,,,,,,,,,,,,
428,SOJLKEV12A6D4F5BEF,22484,Hang On To Your Resistance (The Early Years),ARY1VGA1187FB5A39E,56.85147,Lynn Lake Manitoba Canada,-101.04893,Tom Cochrane,0,208.79628,2,0.976,89.042,1,0.077,Revelations:  Visions In A Dream,,,,,,,,,,,,
429,SOIMTBN12A6D4F56FA,85340,Mercedes Castro Acompañada con Mariachi Y Banda - En vivo,ARPPTNG11F50C482A3,,,,Mercedes Castro,0,184.42404,2,0.66,149.293,5,1,Vendiste Los Gueyes -Maldita Miseria-,,,,,,,,,,,,
430,SOEYFIJ12A8C13E773,213943,Brazilian Soul,ARUP17W1187B98CAB9,,Chuckatuck VA,,Charlie Byrd / Laurindo Almeida,0,172.43383,2,1,115.798,1,0,Choro II,,,,,,,,,,,,
431,SOKQDCS12AF72A920F,303436,Crossing All Over Vol. 12,ARMBTFC1187FB56343,,Bakersfield CA,,Korn,0,231.73179,2,0.182,110.071,4,0.762,Make Me Bad,,,,,,,,,,,,
432,SOLXNRC12A81C21193,132377,Streams,ARHTRR71187B98F305,,,,Michelle Tumes,0,265.29914,6,0.307,111.824,4,0.96,Hold On (LP Version),,,,,,,,,,,,
433,SONBEXJ12AB0182AC8,345513,Vers l'imaginaire,ARXYQYW122988F2066,,,,Clarisse Lavanant,0,175.17669,2,0.6,177.931,4,0.744,Beaux parleurs,,,,,,,,,,,,
434,SODXUDI12A8C1408A2,657107,The Return Of O-Tumma,AR1VCLT1187FB4C8AC,,,,Tum Tum,0,188.94322,1,0.678,206.791,4,1,Money In Da Bank [Screwed],,,,,,,,,,,,
435,SORPCNQ12A8C136BB9,252899,Normal as the Next Guy,ARVVLMQ11F4C8456E4,,,,Knack,0,285.51791,7,0.707,142.432,4,0,Seven Days Of Heaven,,,,,,,,,,,,
436,SOEEOUU12A8C1350F4,256119,Content,ARBPRDX1187B9B1CA3,,Illinois,,The Skabs,0,121.65179,7,0.225,94.072,1,0,Woe is Woman,,,,,,,,,,,,
437,SOCJFFQ12A8C13E02A,109053,Cajun Conja,ARE8RCR1187B996BF2,,,,BeauSoleil,0,268.30322,5,0,119.663,4,0,'Ti Monde (LP Version),,,,,,,,,,,,
438,SOLIWUR12A58A7D769,288001,Se Nou Manm (Live Au Zenith),AR05NQH1187B98E875,,,,Kassav',0,268.90404,2,0.338,147.781,4,0.147,An Mouvman,,,,,,,,,,,,
439,SOIUSAD12AC4689EB2,783194,Tribute,ARXR2N11187B99857E,34.18806,Newbury Park CA,-118.94151,Hot Wire,0,194.66404,6,0.481,110.198,4,0.227,Like A Prayer (Tribute To Madonna),,,,,,,,,,,,
440,SODYDMB12AC46896F8,605243,Losing All Hope Is Freedom,ARWLV931187B9B0F5A,30.33138,Jacksonville FL,-81.6558,Evergreen Terrace,0,159.4771,7,0.585,112.421,1,0,Look Up At The Stars And You're Gone,,,,,,,,,,,,
441,SOGOQUK12AB018C3F1,774126,Always You,AR286CH1187B9B8441,,Akron OH,,James Ingram,0,376.68526,2,0.312,76.385,3,0.6,A Baby's Born,,,,,,,,,,,,
442,SOISAFU12CF5F882E5,312389,Under My Skin,ARY53RR1187B9AE485,,Napanee Ontario Canada,,Avril Lavigne,0,224.93995,0,0.648,118.055,4,0.692,How Does It Feel,,,,,,,,,,,,
443,SOMGVPO12A6D4F81E4,47538,...Somewhere More Familiar,AREPD8D1187FB3F5BC,,Gainesville FL,,Sister Hazel,0,332.93016,10,0.914,119.461,4,0.96,Cerilene,,,,,,,,,,,,
444,SOQORVZ12AB01899FF,417678,Zoukolexion_ vol. 1,ARJQ8WU1187FB37FCD,,,,Patrick Saint-Eloi,0,314.122,10,0.675,130.092,4,1,Ola ou yé,,,,,,,,,,,,
445,SOBMBXU12A6D4F894C,34351,We Can Leave The World,ARO41T51187FB397AB,,Mexico City Mexico,,Sasha,0,181.65506,7,0.024,116.024,4,0.866,Do It To Me,,,,,,,,,,,,
446,SORIFID12A8C140949,254009,Solomon Vol. 2,AR323JD1187FB483D0,,New York,,Solomon,0,284.23791,5,0.663,95.619,4,0,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue,,,,,,,,,,,,
447,SONQNCK12A8C13ADCB,265300,Across The Crystal Sea,AR0IAWL1187B9A96D0,8.4177,Panama,-80.11278,Danilo Perez / Claus Ogerman,0,459.31057,4,0.566,100.394,4,0,The Saga Of Rita Joe,,,,,,,,,,,,
448,SODEXMV12A8C13B960,597033,Original Album Classics,ARX9YIP1187B98A656,,,,RUN-DMC,0,267.59791,10,0.275,73.507,5,0.69,Faces,,,,,,,,,,,,
449,SOIJQRD12AB01882D0,659943,Murder The Dance,AROIL3N1187B9A9975,33.6671,Orange County CA,-117.76505,BLEED THE SKY,0,202.91873,1,0.033,116.064,4,0.247,Kettle Black,,,,,,,,,,,,
450,SOJVTTZ12A6D4F99D8,34396,Turn It Into Something Special,ARO41T51187FB397AB,,Mexico City Mexico,,Sasha,0,265.84771,9,0.691,155.996,4,0.575,Turn It Into Something Special (Svengali's remix für Elisa),,,,,,,,,,,,
451,SOCTUML12A8AE45691,233782,Over The Edge,ARC15471187FB4640C,38.49809,Kansas,-98.32023,Hurricane,0,236.042,8,0.864,110.177,4,0.131,I'm On To You,,,,,,,,,,,,
452,SOXNBSR12A8C13D3E5,807578,The Tony Danza Tap Dance Extravaganza,ARBIPSC1187FB522FE,,,,Tony Danza Tap Dance Extravaganza_ The,0,198.66077,8,0,139.872,4,0.911,Cliff Burton Surprise,,,,,,,,,,,,
453,SODXIIY12A8AE4677E,235295,American Song Recital: Works of Bernstein_ Hundley_ Bowles...,ARGESWU11F4C83BA07,,,,Lauren Wagner & Fred Weldy,0,51.12118,2,0.178,72.724,4,0.592,Social Note,,,,,,,,,,,,
454,SOCXIYL12AB0185958,360259,Ya Hayati,ARZ507V1187FB4425E,,,,Ragheb Alama,0,319.37261,7,0.032,151.956,4,0.404,Al'amadalah Assa'bah (2004 Digital Remaster),,,,,,,,,,,,
455,SONMSFX12AB018CD74,729053,Maysa,ARAHQDS1187FB55275,,,,Maysa,0,180.87138,9,0.429,103.172,4,0.03,Ouça,,,,,,,,,,,,
456,SODXZZK12A58A7B5D4,233908,Foreplay,ARDAE2T1187FB50796,,,,Mr. Sancho,0,182.22975,0,0.502,100.032,4,1,I'm callin,,,,,,,,,,,,
457,SOTIRUS12A8C13F53D,223655,Celtic Woman 3,ARNCOPS1187FB5A086,,,,Dolores Keane,0,272.5873,5,0.748,149.619,3,0.491,Storm In My Heart,,,,,,,,,,,,
458,SOUWRJF12AC46862F7,700191,Never Give Up,ARPAH7U1187B9A308F,,,,Fred Locks,0,242.38975,0,0.451,151.537,4,0.143,Mama Don't Know Love,,,,,,,,,,,,
459,SOCHPTV12A6BD53113,72043,J. S. Bach: The Art of Fugue & 'Vivaldi' Solo Organ Concertos,ARN8NCB1187FB49652,46.20835,Geneva Switzerland,6.1427,Lionel Rogg,0,172.38159,2,0.518,126.786,1,0,Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus,,,,,,,,,,,,
460,SOLTZIT12A58A7B9BC,743805,Into The Sun [Amended],ARTBQTE1187B9B8A0F,,Seattle WA,,Candlebox,0,283.66322,10,0.46,125.994,3,0.609,Lover Come Back To Me,,,,,,,,,,,,
461,SOHTPLG12AB0185DF3,717333,Get Ready Bass,ARAOAHG1241B9C8D9B,,,,Autonomous Bass Heads,0,307.722,7,0.812,137.963,4,0,Beat Conductor,,,,,,,,,,,,
462,SOKVYHL12AAF3B48A5,529055,Exitos Con Banda,ARXB7B21187B98BEF0,,,,Marisela,0,162.55955,7,0.462,84.283,4,0.196,Loca (a/k/a Crazy) (Version Banda),,,,,,,,,,,,
463,SOIVHOS12A8C13759D,290943,New Universe,AR37E341187B989A3E,36.06899,GREENSBORO North Carolina,-79.7947,Wilshire,0,181.49832,10,0.556,126.179,4,0.384,When,,,,,,,,,,,,
464,SOJULNT12AB018486A,547104,In North Carolina,ARBZAIL1187FB5B1C8,42.31256,Boston MA,-71.08868,Bob Margolin,0,198.84363,4,0.373,79.905,1,0,Baby_ Baby_ Baby,,,,,,,,,,,,
465,SOVKBMW12A8C140754,219160,Thee Oh Sees Sucks Blood,ARHYNR9119B8668FA3,,,,The Oh Sees,0,162.37669,5,0.473,100.928,4,0,It Killed Mom,,,,,,,,,,,,
466,SOZRIFJ12A67ADA4BE,70297,Been There All The Time,AR9YWMS1187FB43A34,,Amherst MA,,Dinosaur Jr.,0,220.70812,2,0.191,253.357,4,0.506,Been There All The Time,,,,,,,,,,,,
467,SOQMIXU12A8C13C915,301400,Our Lady... Kitty Kallen,ARBJC9U1187B9A70AC,39.95227,Philadelphia PA,-75.16237,Kitty Kallen,0,151.92771,5,0.546,86.961,4,0.911,If You Smile At The Sun,,,,,,,,,,,,
468,SOPVFQR12AB0182066,443061,Uh-Oh,ARMYKRB1187B98CFF0,,,,Cowboy Mouth,0,237.60934,9,0.624,103.218,4,0.64,Disconnected,,,,,,,,,,,,
469,SORAVAX12A8C137A3B,155729,Some Things Never Change,ARKC83D1187B9AB367,,,,Mark Lowry,0,205.26975,7,0.811,143.898,4,0.154,Jesus Laughing (Some Things Never Change Version),,,,,,,,,,,,
470,SOQDCHV12A6D4FC12D,124109,Bad Azz,AR38I491187B9B2F2D,,,,Lil Boosie,0,243.35628,10,0.46,171.85,4,0.804,I Remember (amended album version),,,,,,,,,,,,
471,SOFNNDS12A8C138268,158386,Violin Concerto_ Op.77 Etc.,ART8F8O1187B9A538D,,Salzburg Austria,,Herbert Von Karajan,0,1143.03955,10,0.939,171.78,5,0.685,Variations Sur Un Theme De Haydn Op51,,,,,,,,,,,,
472,SOEQPSU12AB0182FFB,330759,We Were Enchanted,ARRVPI51187B9A1F1B,,Colorado Springs CO,,Roommate,0,367.01995,9,0.667,85.005,4,0.721,Isn't Radio,,,,,,,,,,,,
473,SOAGYNF12AB0187EEE,647942,New Romantics,ARBFCK11187FB4C89B,36.17191,LAS VEGAS Nevada,-115.13997,Brian Eno And David Byrne,0,296.33261,1,0.379,118.203,4,0.373,The Jezebel Spirit,,,,,,,,,,,,
