SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,mbID,Energy,ArtistFamiliarity,Hotness,end_of_fade_in,key,keyConfidence,Loudness,mode,mode_confidence,start_of_fade_out
8206,SOZCBCO12A8C142714,314742,Cocoon: The Return,ARBM57Q1187B9AF97C,34.05349,Los Angeles CA,-118.24532,James Horner,0,197.38077,0,0.596,129.237,4,0.297,Good Friend,2000,679ec43c-bc04-4bb0-b619-2da702a214ba,0,0.679519207793,0.491828704353,7.454,0,0.596,-29.407,1,0.555,190.868
8207,SOMWKPQ12A679D8AEA,16027,Message In A Box,ARIPLUN1187B99B9F9,,London England,,The Police,0,249.18159,9,0.757,147.599,4,0.209,De Do Do Do_ De Da Da Da,0,9e0e2b01-41db-4008-bd8b-988977d6019a,0,0.790367908794,0.642655961125,0,9,0.757,-10.362,1,0.527,227.068
8208,SOETDZH12A8C132076,283914,R&B: From Doo-Wop To Hip-Hop,AROBQ0B1187FB404F6,30.42084,Pensacola FL,-87.21724,Walter Jackson,0,189.6224,3,0.5,74.55,1,0,My Ship Is Comin' In,0,f1e23fa9-87f0-44ed-a46d-c91f72a9bbd8,0,0.437193776939,0.316155987397,0.119,3,0.5,-11.21,1,0.525,179.003
8209,SOTLPCJ12AB0189D0C,420109,Number One Girl,ARHCERP1187B9912A5,,,,Glen Washington,0,237.19138,5,0.542,161.961,5,0.291,Number One Girl,0,2fa7f0b7-2686-4e80-a75a-762f65ba9fe2,0,0.512740226328,0.301246881416,0.193,5,0.542,-7.485,1,0.503,237.191
8210,SOBTSWX12AC46891BB,689973,Ciclo,AR9JNFU1187B9B9868,,,,Gal Costa / Maria Bethânia,0,231.70567,11,0.45,73.411,4,0.212,Filosofia Pura,0,fc63a914-272d-4b95-9221-61adcce6f793,0,0.720823971709,0.437464553695,0.177,11,0.45,-8.753,0,0.193,213.676
8211,SOGLLEM12AB0188E6E,596089,Anomaly,ARVADXJ1187B99AA96,,New York NY [The Bronx],,Ace Frehley,0,379.32363,7,0.776,89.965,3,0.657,Fractured Quantum,2009,33d700ce-064f-44f6-ab9e-60f9eed0fca1,0,0.626567712678,0.443847738792,4.696,7,0.776,-10.519,1,0.654,368.141
8212,SOFXMHL12AB01850EF,796065,Gonjhe With the Wind & Golden Earrings,ARJRF841187B9B7F9A,48.20254,Vienna Austria,16.3688,Max Steiner,0,163.39546,3,0.039,99.219,5,0.657,( Gone With the Wind) Bonnies Fatal Pony Ride,0,e466fb04-0175-4875-bb39-f50200b66805,0,0.471894875515,0.355491136025,4.493,3,0.039,-13.629,1,0.518,150.494
8213,SONVBPG12A8C13F8A4,793450,1st. Round Darft Pick,ARGBGC71187FB3DD0B,,,,DJ Nasty,0,221.09995,6,0.054,149.984,4,1,Child Support,0,4eb42e20-021e-40e3-897c-d0ae81d988fd,0,0.582365878547,0.302855419522,0.177,6,0.054,-7.114,1,0.535,215.545
8214,SOLIQRN12A8C1391A6,154282,Eleanor,ARLT4N91187FB533DB,,Los Angeles CA,,Low Millions,0,193.38404,5,0.606,112.897,1,0.201,Eleanor,2004,abcc1941-e8d2-406a-b4bb-6c208f36d2cf,0,0.562090336907,0.387146501652,0,5,0.606,-6.016,1,0.575,182.938
8215,SOWEEDF12A58A765D9,383446,Perfection R.I.P.,ARN4IYF1187FB49D76,,,,Pagan Wanderer Lu,0,131.44771,2,0.553,108.829,5,0.052,(eskomolto),0,733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e,0,0.453600538864,0.350803574069,0,2,0.553,-9.771,1,0.555,127.431
8216,SODJEJR12AB018A460,809638,Für Dich Immer Noch Fanta Sie,ARMD6JB1187FB3B0E7,,Germany,,Die Fantastischen Vier,0,316.55138,10,0,95.863,4,0.932,Was wollen wir noch mehr?,2010,7928481f-848e-4551-b658-472c0aaf0c85,0,0.686452083232,0.517259283138,0.239,10,0,-7.43,1,0.246,312.436
8217,SOFLYRR12AB0181D04,514440,Niagara,ARW63KF1187B98AC48,46.71067,FR,1.71819,Julien Clerc,0,207.20281,1,0,193.426,4,0,Rolo Le Baroudeur,1971,8b74c6be-1f8d-4893-8526-1be4a3686f7a,0,0.58547953975,0.364384924468,0,1,0,-12.682,0,0.221,199.982
8218,SOKINCY12A6D4FB7CD,226776,I Heard They Suck Live!,AR06EB01187FB40150,,Berkeley CA,,NOFX,0,135.52281,1,0.22,191.063,4,0,Linoleum (live),0,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,0,0.778816716563,0.554291489013,0,1,0.22,-6.6,0,0.416,132.487
8219,SOVBQWR12A8C137843,291956,Copacabana,ARJIE2Y1187B994AB7,,,,Line Renaud,0,140.56444,4,0.232,100.869,3,0.926,Il N'Etait Pas Sentimental,0,8910064e-1810-42dc-90ba-bdab48cd9326,0,0.470212295689,0.320086926752,2.229,4,0.232,-11.616,1,0,138.432
8220,SOJZKQG12A8C131DDC,140708,The Naked Dutch Painter And Other Songs,ARGC7FQ1187FB409CC,40.71455,New York,-74.00712,Stew,0,569.20771,3,0.05,96.598,7,0.667,The Drug Suite,2002,e211367b-efd7-43b6-a4ba-1defb4dc1fb0,0,0.541077952498,0.304547713372,0,3,0.05,-17.647,1,0.317,562.364
8221,SOGUHFC12AC46895A7,604916,Hold On / Turn It Up,ARRZNPS124207806FA,,Florida,,Devine and emilyPLAY,0,375.48363,2,0.678,137.976,4,1,Turn It Up,0,,0,0,0,0,2,0.678,-3.506,1,0.278,361.558
8222,SOYIDUQ12A8C136E86,198644,Killer Blanks,ARPBOCU11F50C4B49B,,,,Blanks77,0,121.02485,7,0.161,148.264,1,0,Final Solution,0,,0,0.172921301557,0,0.203,7,0.161,-9.652,1,0.392,112.808
8223,SOBZRVN12A6D4FBB17,64577,Genesis And Job,ARLQ5EV1187FB4491D,38.99792,Colorado,-105.55096,Don Francisco,0,266.52689,7,0.883,98.8,5,0.573,Job's Defiance,0,5a2e43fd-dcc7-48b3-97a4-393ad8250a70,0,0.508058612907,0.372298572947,0.711,7,0.883,-15.175,1,0.89,263.726
8224,SOUCCAM12AB0181444,328275,Vibes,ARNVH8S1187FB52F86,18.11526,Jamaica West Indies,-77.27348,Heavy D,0,206.99383,5,0.024,40.027,1,0,Chasing Windmills,2008,41c0869f-dfe6-46cc-aa35-cbe9f29638cf,0,0.617870116344,0.363668110245,0,5,0.024,-5.435,0,0.258,196.94
8225,SOJHGZJ12AB0187E31,795316,Beenie Man - EP,ARVUN5F1187FB4CCC7,,Kingston Jamaica,,Beenie Man,0,179.51302,6,0.668,98.071,4,1,Bad Man Story,0,0d85b9f2-802d-48bb-aa85-6a9668869053,0,0.729212274097,0.481339308574,0,6,0.668,-1.997,1,0.547,171.584
8226,SOCSUYP12A58A79438,183909,The Complete Classic Sides Remastered: Chicago 1926 Disc A,ARE36MM1187B991E50,31.1689,Couchman TX,-100.07715,Blind Lemon Jefferson,0,178.38975,1,0.053,100.329,4,0.073,Long Lonesome Blues,1926,9481010a-db23-469d-87df-b04118850efb,0,0.594866645475,0.3828469015,0.584,1,0.053,-24.106,1,0.428,173.337
8227,SOOYBBU12A6D4F9AF3,63876,Luna Rossa,ARH0NCL1187B99B41A,,,,Quadro Nuevo,0,133.98159,9,0.871,123.006,7,0.302,Nature Boy,2002,9f033b2f-3eb1-4f6e-90e2-ddfd694dbde8,0,0.530022310125,0.409244638616,0,9,0.871,-9.498,1,0.739,126.816
8228,SOPYTWT12A6310EEF5,986,Chronology,AR0XSOO1187B9B9E88,51.50632,London / Ex-Manchester,-0.12714,Buzzcocks,0,135.23546,6,0.237,177.551,5,0.632,No Reply (Demo),2008,31e9c35b-2675-4632-8596-f9bd9286f6c8,0,0.700446614386,0.528795206131,0.432,6,0.237,-7.324,0,0.486,124.68
8229,SOSYSGH12AB0186C4F,663088,Country Style U.S.A. with Kitty Wells_ Johnnie & Jack_ Hawkshaw Hawkins_ Jean Shepard,ARC3JTL1187FB4A1CE,39.74023,WILMINGTON Delaware,-75.55084,Hawkshaw Hawkins,0,71.1571,5,0.562,117.696,3,0.889,Intro / Stay All Night_ Stay A Little Longer,0,2a233c17-72e1-4da0-b7df-99da708f518c,0,0.445381346428,0.309691009018,0.473,5,0.562,-9.902,1,0.5,71.157
8230,SOFEGQU12A8C13A938,215847,Sandy Live 07,AR0QS8F1187B9ADC96,,,,Sandy Lam,0,270.00118,2,0.213,136.021,4,0.507,Lonely Shooting Stars,0,280697d2-164d-4477-971d-06b91e57c6a5,0,0.498676830397,0.354168954829,0,2,0.213,-10.034,1,0.418,261.579
8231,SOUYQXO12AB018B3FE,573951,Test EP Vol 1,ARQ0BG21187B99ED8F,46.8132,Switzerland,8.22395,Mush,0,397.00853,1,0.268,0,3,1,Test 72,0,89acd1af-ffdd-49b6-a573-b52e81981f17,0,0.498337081905,0.298227560891,0,1,0.268,-17.865,1,0.24,384.424
8232,SOXYAYP12A6D4FF02E,129068,Transylvania 90210,ARUZLXZ1187FB3BFF1,34.16788,Arizona,-111.9307,Wednesday 13,0,275.48689,7,0.012,130.683,1,0,Haunt Me (Album Version),0,f4d306f3-e82b-4186-9cca-4e8806db21f8,0,0.715418676515,0.454362624156,0.072,7,0.012,-3.545,0,0.29,272.237
8233,SOEENRO12AB01859DF,506022,Jhelli Beam,ARU9KWP1187B98B2A7,,,,Busdriver,0,311.11791,4,0.082,164.946,4,0.521,Unsafe Sextet/Gilded Hearts of Booklovers,2009,ccd5bf1f-f83d-4e81-86aa-2aff85d5d6c5,0,0.618002714909,0.349476327198,0,4,0.082,-6.818,0,0,304.141
8234,SOVNJBL12AB01840F9,544900,The Great American Music Galaxy,ARGUNFT1187FB3B140,,Downey CA,,Dave Alvin,0,255.89506,5,0.958,89.21,4,0.215,All Night Worker,0,3b061fda-3298-4cb2-bf36-8362c77faf20,0,0.556721481227,0.415824885704,3.048,5,0.958,-10.455,1,0.67,255.895
8235,SOCJWPN12A6D4FB3C5,46454,I Miss My Friend,AR5OB9M1187FB52F29,,Savannah TN,,Darryl Worley,0,226.2722,4,0.22,124.693,4,0.805,Where You Think You're Goin'?,2002,fac3bb7e-4e51-4fb7-85e4-741d69b6d779,0,0.757389969929,0.516764030267,0.276,4,0.22,-9.344,1,0.336,219.028
8236,SOJTAUO12A8AE45CD1,279664,Intégrale 81-91,AR7GOK91187FB455F5,48.85692,Paris France,2.34121,Jean-Jacques Goldman,0,434.49424,7,0.394,150.407,4,0.602,Entre Gris Clair Et Gris Foncé (Live),0,0b3819e6-3fa1-4a50-a84c-f2a62643185d,0,0.61742140664,0.449253876948,6.728,7,0.394,-10.787,1,0.521,434.494
8237,SOQKLRU12AB018A995,709510,The King Is Dead,ARSCJQW1187B9B3523,,Vrsac,,Hoods,0,81.6322,8,0.239,158.016,3,0.383,Coward,0,334cff4b-7a07-47d4-ba27-b5426e58c719,0,0.797024817349,0.416610107223,0,8,0.239,-6.103,1,0.59,81.632
8238,SOAOBPV12A8C13A57A,300651,V,ARBQ5TQ1187B992B8A,,CANADA - Ontario,,Vivian,0,192.44363,9,0.745,177.972,1,0,Slipping Away,0,b741b38e-9019-4aaf-b28a-f9d6680105df,0,0.520726487885,0.359260264118,0,9,0.745,-4.919,1,0.544,189.643
8239,SOGDDDA12AB017E80C,620666,Jackson Lovers,ARHINI31187B995C1D,,,,Singing Melody,0,251.11465,11,0.56,209.956,4,0.438,Thriller (Album),0,da3df0b1-1945-455b-beb7-701cf76a4da4,0,0.498414133308,0.326008873279,3.825,11,0.56,-7.327,1,0.569,241.331
8240,SOCSIII12AB0183D7F,508143,Tesoros De Colección,ARQHLIO1187B98AA6A,,,,Jay Pérez,0,181.62893,9,0.438,102.155,4,0.373,Mi Lindo Amor,0,ec5b0121-b610-4968-81cf-70768dae23f1,0,0.550103850256,0.38623768284,0.624,9,0.438,-7.163,1,0.429,177.65
8241,SOBHQGR12A8C134244,665127,The Savoy Blues_ Vol. 3,ARTUXSS1187FB4BD20,40.71455,New York NY,-74.00712,Doc Pomus,0,153.73016,3,0.46,81.626,7,0.793,Fruity Woman,0,5780ff53-6dfa-4835-80dc-71c7316208a5,0,0.369876958232,0.250227326471,0.305,3,0.46,-9.675,1,0.547,150.785
8242,SOKODRA12A8C13B4B5,109988,Passing Stranger,ARX134S1187FB46E56,,CANADA - Ontario,,Scott Matthews,0,299.72853,4,0.7,173.945,4,0.563,City Headache,2006,fa3b1319-9f65-41b4-a8ba-6436d8c42e12,0,0.64651813002,0.468462556779,0,4,0.7,-16.253,0,0.643,286.598
8243,SOYPBQN12AB018BE82,804186,MASIF HARD DANCE ICONS 003: LISA LASHES,ARNLHY61187FB3A0C0,,United States,,Organ Donors,0,368.22159,5,0.18,146.01,4,0.658,Tranceplant,0,a6ee239c-c52d-4ddc-91e7-d7bf4917f04e,0,0.467235916095,0.440609826278,0,5,0.18,-5.035,0,0.426,368.222
8244,SOQCRIP12AB0184DA3,366763,Live From the Relapse Contamination Festival,ARRH2S81187B98C8AA,43.07295,Madison Wisconsin,-89.38669,Bongzilla,0,422.55628,0,0.016,102.739,3,1,Stone a Pig,2002,fb7659b2-5ceb-45ac-be95-b0c1f832caec,0,0.574400788692,0.446071584412,0.101,0,0.016,-9.929,1,0.25,411.353
8245,SOKEGBU12AB017FA3E,744095,Portals,ARVXKTV1187FB44139,36.97402,Santa Cruz CA,-122.03095,Arsonists Get All The Girls,0,218.48771,7,0.202,166.409,3,0.581,Skiff For The Suits,2009,99d6cff5-7cd7-4980-b40f-3e34aac44171,0,0.725402920778,0.45495739482,0,7,0.202,-3.287,1,0.441,215.609
8246,SOTNVHX12A8AE45CE9,279664,Intégrale 81-91,AR7GOK91187FB455F5,48.85692,Paris France,2.34121,Jean-Jacques Goldman,0,558.44526,0,0.358,139.286,1,0,"Medley : ""Traces"" (Live)",0,0b3819e6-3fa1-4a50-a84c-f2a62643185d,0,0.61742140664,0.449253876948,5.126,0,0.358,-10.91,1,0.473,545.762
8247,SOHPMTS12A8C14093A,254009,Solomon Vol. 2,AR323JD1187FB483D0,,New York,,Solomon,0,48.29995,3,0.078,82.799,4,0,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XXII,0,efb91519-38e7-47ee-8713-3eb026d09764,0,0.629732488809,0.341265841356,0.229,3,0.078,-30.089,1,0.487,43.723
8248,SOFNWZV12A8C144495,614711,The Atlanta Years,ARPISA41187FB3DE42,51.77045,Essex England,0.64255,Humble Pie,0,974.99383,0,0.414,126.83,4,0.457,Rude!/Drum Solo,0,696989bc-c9a8-4ba8-a99b-b8015dba577f,0,0.63354599875,0.402495879987,0,0,0.414,-12.391,1,0.584,971.912
8249,SOJKIPU12A8C137B47,99422,Aspirations,ARS2KW51187B9B556E,,,,X (Australia),0,90.8273,5,0.377,63.641,4,0,It Must Be Me,0,f5abf27f-4785-4777-9ea6-234a1d143ee7,0,0.70409394652,0.410743577532,0,5,0.377,-11.378,1,0.35,90.827
8250,SORATLR12AAF3B3E19,322686,Beautiful House,ARR035B1187B99EF11,49.38426,CANADA - Ontario,-84.75627,Leeroy Stagger,0,304.22159,5,0.691,75.487,4,0.305,House Of Sin,2005,9918648e-9eb8-4fd1-9c0d-b8f378744eb9,0,0.55096891618,0.336124425151,0.304,5,0.691,-14.809,1,0.616,293.558
8251,SOVEIDU12AC9097A10,738782,Maintaining My Cool,ARLLRL61187B9B6698,47.25513,Tacoma WA,-122.44165,The Sonics,0,108.14649,7,0.42,154.246,1,0,On The Road Again,1967,16346cf4-4d2b-40ec-8393-0fc7296d92fe,0,0.653340692663,0.449608088309,0.308,7,0.42,-10.173,1,0.516,99.643
8252,SOGZLAA12A8C137C6D,99934,Blind Blake Vol. 4 (1929 - 1932),AR97EHA1187B98AD5F,30.33138,Jacksonville FL,-81.6558,Blind Blake,0,212.00934,5,0.914,101.918,1,0,Ain't Gonna Do That No More,0,2cd81b51-9120-4058-b4c9-e4c728d763be,0,0.521672995281,0.351345077093,0.427,5,0.914,-23.707,1,0.554,207.732
8253,SOHDREN12A6D4F89EC,46489,The Excello Singles Anthology,ARPEUYM1187FB4A97A,30.4951,Lobdell LA,-91.25276,Slim Harpo,0,153.67791,10,0.719,93.77,1,0,I Love The Life I'm Living,1993,dcf7b2e3-d3aa-41e4-bba5-40515122f209,0,0.551565175468,0.371302546517,0.409,10,0.719,-14.234,1,0.652,146.042
8254,SONBEKD12AB01894DC,752698,Music For Relief Download To Donate For Haiti,ARC8CQZ1187B98DECA,,Galveston TX,,Jack Johnson,0,157.07383,9,0.649,141.257,4,0.363,Times Like These [Live From Red Rocks],0,ff6e677f-91dd-4986-a174-8db0474b1799,0,0.832011770647,0.694128502959,3.634,9,0.649,-9.514,1,0.655,147.876
8255,SOCJPJT12AB017EAA7,338629,Diz que fui por aí,ARJJPQP1241B9CA062,,,,Gabriel Grossi,0,179.01669,7,0.332,200.249,1,0,Rebuliço,0,,0,0.433517115556,0,0.136,7,0.332,-6.595,0,0.005,179.017
8256,SOUNBZQ12A8C1366A3,153610,Stimulator,AR6HLKR1187B9A735A,34.05349,Los Angeles,-118.24532,Stimulator,0,213.55057,10,0.06,123.044,4,0.354,78 Stimulator,2004,183565e9-3a60-4af4-a4fc-d9a2c5233ff4,0,0.525905072145,0.343026179141,0.322,10,0.06,-5.279,0,0.333,208.057
8257,SOYYHCR12A8AE484B5,279675,Wine Colored Roses,ARQCFI11187FB5AE43,,Beaumont Texas,,George Jones,0,232.51546,4,0.912,104.346,4,0,These Old Eyes Have Seen It All,0,e9b54b79-fff7-44f7-bab1-93b35df75ac3,0,0.730265183221,0.463673869444,2.165,4,0.912,-15.497,1,0.747,225.837
8258,SOGTAFY12AB017CF0D,627899,53431,ARXG6L11187FB5695E,52.47859,Birmingham/ London UK,-1.9086,Swami,0,259.91791,11,0.771,91.988,5,0.943,Tonight,2009,48f2decd-51aa-42ce-acff-f9171b9de1b4,0,0.679654239026,0.380756415573,0.177,11,0.771,-6.066,1,0.587,256.714
8259,SOZLBTL12A8AE48237,135569,Armand Van Helden's Nervous Tracks,ARUBDQW1187B98D775,,,,Kim English,0,387.26485,7,0.026,84.015,3,1,Nite Life (Sound Factory Version),0,77c9fe77-efef-4bef-bf97-a2be3479b981,0,0.526127033202,0.372314995978,0.218,7,0.026,-8.304,1,0.396,382.398
8260,SORFCGF12AF729DD6E,423523,Deodato 2,ARDIKTV11F43A69FA4,,,,Deodato,0,287.34649,0,0.532,88.627,4,0.029,Latin Flute,0,698e8ecf-2fb1-4e87-92d5-0aede61431e5,0,0.506976844245,0.414196481407,0.09,0,0.532,-11.47,0,0.39,274.727
8261,SOHDPIN12AC960DAC9,505179,Harry Potter And The Half-Blood Prince - Original Soundtrack,ARR46IW1187FB51C2E,,,,Nicholas Hooper,0,214.90893,8,0.012,93.633,5,0.617,"The Killing Of Dumbledore (""Harry Potter & The Half-Blood Prince"")",0,b1ea49d6-e25b-4675-9104-8329442c3e9e,0,0.572943395802,0.435808284864,4.174,8,0.012,-29.51,1,0.331,203.61
8262,SOEKWOW12AAF3B5E1B,434249,Match Box Blues,AR6DGPH1187B998587,35.83073,Tennessee,-85.97874,David Evans,0,173.26975,9,0.01,103.546,1,0,Skinny Woman (Gravel Road Woman),0,e7543947-9735-4fd1-87f8-9c1740fa2cef,0,0.445661291144,0.248024686921,0.345,9,0.01,-8.243,1,0.275,167.091
8263,SOPDTXH12A8C1411BD,521655,WELCOME TO HAITII CREOLE 101,ARRJ3UC1187FB579D7,,Croix-des-Bouquets  Haiti,,Wyclef Jean,0,68.49261,7,0.345,142.666,4,0.695,Jean Dominique Intro,2004,4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c,0,0.791465542177,0.477889303916,0.43,7,0.345,-12.919,1,0.4,66.374
8264,SOKCJMY12A8C1449C1,610778,Out Of The Gutter,ARONPP01187B995FB5,52.88356,England,-1.97406,Cockney Rejects,0,250.01751,9,0.367,165.621,4,0,Beginning Of The End,1987,9a4c746f-8ae7-47a1-8292-937ec6792e7a,0,0.608824805464,0.42865098879,0.543,9,0.367,-5.569,0,0.386,235.938
8265,SOCNSLB12CF5F88EF7,34887,A Death - Grip On Yesterday,ARMOHN71187FB3959F,33.6671,Orange County CA,-117.76505,Atreyu,0,209.42322,0,0.395,161.033,3,0.269,Shameful (LP Version),0,17e137fb-59e5-4fd7-af48-afc34995396c,0,0.800283912372,0.592439485528,0.241,0,0.395,-3.161,0,0.495,203.082
8266,SOKKHHV12AB0181E04,396389,New Musette,ARWI6LR1187FB46E9F,43.57607,Le Cannet France,7.01815,Richard Galliano,0,549.38077,9,0.34,124.798,4,0.731,Des voiliers (Sur un poème de Claude Nougaro),0,8581affe-38e6-4659-b81b-6058ff40cf45,0,0.571422801587,0.423356106094,0.299,9,0.34,-16.8,0,0.324,544.531
8267,SOBBZZS12AB018EC5C,584878,Slipknot 10th Anniversary Edition,AR0KBXO1187B996460,41.58979,Des Moines Iowa,-93.61566,Slipknot,0,154.27873,7,0.649,178.427,4,0,Wait And Bleed [Demo],0,ceb7b6be-1dbb-4d80-b157-5588bc884764,0,0.928936926189,0.598555411894,0.16,7,0.649,-4.035,1,0.596,151.51
8268,SOVXRRI12A8C1450B6,476487,Lost & Lonely Blues Vol 1,ARN7OQ21187FB5A6B3,,Greenwood MS,,Furry Lewis,0,166.94812,9,0.324,146.422,4,0.135,Rock Island Blues,0,c60131ae-9e8f-46a8-a7d2-1393fe48a9d1,0,0.572500600682,0.368054038751,0,9,0.324,-18.712,0,0.385,162.383
8269,SONCELS12A58A7D2A7,20137,B-Sides & Rarities,ARXSABJ1187FB3C336,,Sacramento CA,,Deftones,0,334.75873,11,0.006,166.03,4,0,No Ordinary Love (Remastered LP Version),2005,7527f6c2-d762-4b88-b5e2-9244f1e34c46,0,0.821697316739,0.60172975571,0,11,0.006,-6.893,0,0.386,310.578
8270,SOHNTED12A6702067E,13727,Disconnection Notice,AR8ZQ9T1187FB56FE5,,Miami Florida,,Goldfinger,0,174.31465,5,0,86.778,3,0.811,Ocean Size (Album Version),0,ea38b4ff-86f2-4672-ac62-77a43ebc7a72,0,0.72914944068,0.522277897419,0,5,0,-6.119,0,0,157.762
8271,SOTBGCQ12AB0186F00,761602,Diamond Master Series - Mike Bloomfield,AR0569B1187B9A4036,,,,Mike Bloomfield,0,153.91302,7,0.654,104.53,4,0.126,One Of These Days,0,1be2e508-905c-4d90-9bf2-7ab55f78b3e6,0,0.495066660974,0.347511764516,0.322,7,0.654,-27.749,1,0.525,141.996
8272,SOGOMGW12AB0188626,769192,Mi Padre Querido,ARP07GD1187B9B9DA4,,,,Los Originales De San Juan,0,196.93669,0,0.632,229.221,4,0.862,Con La Misma Tijera,0,0ef70a3e-fcd9-4de2-bfc9-a3e5ce99f380,0,0.648902582007,0.440835006713,0.273,0,0.632,-7.445,1,0.569,191.983
8273,SOPMUGB12A8C13833E,158479,Tierra De Hevia,ARVUQIC1187B9A7C66,,,,Hevia,0,258.89914,3,0.479,124.998,4,0.225,Tirador (Carlos Jean Remix),2005,b264fc6e-bebc-47c2-a519-1ce8cb53279c,0,0.619530991124,0.354369615807,0.193,3,0.479,-5.811,1,0.286,252.54
8274,SONKNTF12A6D4F59C5,39885,Messiaen : Edition,AR6TZJQ1187B9AD572,45.60718,Montbrison France,4.06212,Pierre Boulez,0,530.70322,8,0.082,152.986,4,0.627,"Messiaen : Et exspecto resurrectionem mortuorum : IV ""Ils ressusciteront_ glorieux_ avec un nom nouveau",0,3bce590b-479f-42ca-b9e0-82883e0db9a2,0,0.561744804021,0.400107709799,36.49,8,0.082,-16.958,0,0,520.812
8275,SORXFQI12A8C132FAC,195226,Anthology 1977-2007,ARL6AH81187FB3B12A,,California - LA,,Stephen Pearcy,0,216.63302,6,0.581,130.28,4,0.572,Freak,2002,0c9083e1-890b-4f95-b331-95b8b503598a,0,0.573289819515,0.343772476084,0.177,6,0.581,-2.456,1,0.591,204.934
8276,SOINODQ12CF5826752,20699,Dirty Harry,ARAXU5Z1187B98FECD,,,,Gorillaz,0,230.47791,6,0.266,96.179,3,0.617,Dirty Harry (Single Edit),2005,e21857d5-3256-4547-afb3-4b6ded592596,0,0.865590481199,0.645872310613,1.001,6,0.266,-8.21,1,0.361,222.848
8277,SOEYLBU12AB017F771,485511,The Art of Analog Diversion,ARZ5T871187B9A03F3,24.55439,key west florida,-81.80045,Stargarden,0,423.70567,9,0.947,131.85,5,0.861,Trybal,2004,a48f26f2-49b8-4ce6-9dba-6135de7d5e68,0,0.442334763555,0.387350751072,0.142,9,0.947,-19.877,0,0.798,392.562
8278,SOLXPOJ12AC468AC3F,598158,Rotterdam EP,ARZVZRN1241B9C4B14,,,,Mister Ries,0,180.13995,11,0.261,160.006,4,0,Fuck You,0,,0,0.434062507478,0.225860544453,0,11,0.261,-14.365,1,0.395,180.14
8279,SOQQVIP12A8C13E7E6,117351,Gangsta For Life: The Symphony Of David Brooks,ARJ5FD21187FB43F12,,,,Mavado,0,255.16363,7,0.162,135.733,4,0.43,Sadness,2007,82705f22-a8ec-499c-8f41-8ee6b47a9459,0,0.694357746437,0.520784106942,12.388,7,0.162,-5.318,0,0.338,248.21
8280,SOZMKSN12AC96186C4,602681,Big Damn Nation,ARM2D2V1187B9AEB4F,,,,The Reverend Peyton's Big Damn Band,0,179.46077,0,0.039,118.167,4,0.709,My Old Man Boogie,2006,36f0e233-0d56-47d7-bd59-1f3203d40304,0,0.427398790328,0.32271785576,0.531,0,0.039,-6.988,1,0.376,174.602
8281,SORFOYB12A6701FE39,15373,The Crazy World Of Arthur Brown,ARIT8YH1187FB43F30,,Whitby Yorkshire England,,Arthur Brown,0,297.03791,0,0.343,71.077,4,0.331,Time / Confusion,1968,8373c711-1043-42bd-bf7d-b17ab26de5c7,0,0.567461244019,0.383210968792,0,0,0.343,-11.547,0,0.429,291.73
8282,SOQTDME12AB0183F30,633243,New World Orphans,ARAWNNA1241B9C726F,,,,(hed) p.e.,0,12.95628,2,0,106.681,5,0.668,A Soldiers Intro,0,,0,0.590729097342,0.324880871878,0.148,2,0,-19.408,1,0,12.956
8283,SOMLCEU12A6D4FAB01,60541,Southern Comfort,AR26X1C1187B9B0A1B,,Friars Point MS,,Conway Twitty,0,175.51628,2,0.361,106.407,4,0.712,Slow Hand (LP Version),0,a3c60d26-90d6-4788-ba9b-a89693fc396d,0,0.663231984801,0.493711076643,0.63,2,0.361,-12.813,0,0.491,168.937
8284,SOJNQAS12A8C134963,194440,On The Sunday Of Life,ARYO9BU1187B9ADA88,,,,Porcupine Tree,0,162.06322,5,0.016,44.816,1,0,Music For The Head,1991,169c4c28-858e-497b-81a4-8bc15e0026ea,0,0.830252261722,0.507965802159,1.449,5,0.016,-25.745,1,0.508,152.276
8285,SOMRZTC12AB01884CC,554603,Feelings Gone (feat. Sam Sparro),ARFSPOV1187B9B2363,,London England,,Basement Jaxx,0,521.79546,3,0.498,197.011,3,1,Feelings Gone (feat. Sam Sparro) (Joachim Garraud Remix),0,28cbf94d-0700-4095-a188-37e373b069a7,0,0.803619261844,0.531213286805,0,3,0.498,-4.523,0,0.403,517.909
8286,SODPFQN12AB0182AE2,750556,Night Shift Blues,ARWQ2DR1187B98FF28,32.46292,Columbus GA,-84.98763,Ma Rainey,0,179.61751,10,0.794,85.506,4,0.405,Night Time Blues,2005,e1deae56-c8f0-4e73-8264-f4b02dfc051c,0,0.507110848511,0.38556752316,0.403,10,0.794,-16.358,1,0.788,175.914
