SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,mbID,Energy,ArtistFamiliarity,Hotness,end_of_fade_in,key,keyConfidence,Loudness,mode,mode_confidence,start_of_fade_out
2409,SOTRSHW12A58A79E7C,53068,A Classic Soul Christmas,ARTB5PP1187FB523B7,41.88415,Chicago IL,-87.63241,Donny Hathaway,0,231.18322,5,0.304,92.98,1,0,This Christmas (LP Version),0,3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9,0,0.657406765298,0.422472423243,0.104,5,0.304,-9.647,1,0.395,217.298
2410,SONHURK12A8C131104,143653,Curvy Cola Bottle Body,ARO32TC1187FB39461,35.83073,Tennessee,-85.97874,Chico,0,332.01587,4,0.425,126.938,4,0.037,Curvy Cola Bottle Body,0,a2b0affd-963f-46a3-9a8d-5b9d1332ccb3,0,0.504447582619,0.366483301758,0.299,4,0.425,-3.017,0,0.329,326.449
2411,SOYOZCL12AB0189C16,467245,Heart It Races Remixes,ARIW1BH1187FB4C94A,-37.81753,Melbourne,144.96715,Architecture In Helsinki,0,345.75628,5,0.183,100.032,4,0.996,Heart it Races (Frank Tetaz Remix),0,b91f0973-002e-4237-a39f-c7e02e786e53,0,0.807876867889,0.505181615869,2.096,5,0.183,-7.743,0,0.25,326.531
2412,SOLLKHF12A58A77EE9,257800,Cactuses Come In Flocks,ARNUPIM11F4C83BD4D,,,,Melt Banana,0,51.61751,10,0.58,86.571,1,0,Talk Like POP,0,,0,0.639249551657,0.413885097666,0.549,10,0.58,-5.728,1,0.455,51.618
2413,SOQYKJX12A8AE4968F,138006,The Best Of Ill Niño,ARQATWU1187B98EE26,40.14323,Nueva Jersey (Estados Unidos),-74.72671,Ill Nino,0,180.50567,8,0.13,104.984,4,0.893,What You Deserve (Album Version),2006,91e2e08f-abd7-44d6-9a84-b8a4afa8a265,0,0.809552209546,0.583147022091,3.251,8,0.13,-4.44,1,0.298,162.22
2414,SOXDEEZ12A6D4FBB9A,226149,Heaven & Earth,AR6AGJV1187FB504BA,,Toyohashi Japan,,Kitaro,0,81.50159,8,0.372,143.291,1,0,Village Attack/ The Arrest,1993,f3d8c154-208d-4efa-b52d-7e9f16adcdae,0,0.66808729556,0.459387424613,0,8,0.372,-14.891,0,0.46,73.903
2415,SOWOHNT12A6D4F60EA,24673,The Capitol Years,ARD0FN11187B9B25CD,40.85715,New York NY [The Bronx],-73.85678,Bobby Darin,0,163.52608,5,0.206,90.18,3,0.307,(I Heard That) Lonesome Whistle,1995,1f223eed-aa38-49da-9e76-62ab3adc2e04,0,0.704411406668,0.469425907976,0.637,5,0.206,-13.876,1,0.491,153.269
2416,SOHXSRS12CF530E601,389989,The Poison,ARM7C1Q1187FB471C8,,Bridgend South Wales UK,,Bullet For My Valentine,0,215.53587,0,0.806,188.924,4,0,Suffocating Under Words Of Sorrow (What Can I Do),2005,d530dbf9-69b1-404f-98f2-0431104f5a1e,0,0.815437802879,0.613443198243,0,0,0.806,-2.315,1,0.696,213.008
2417,SOFRROW12A6701CBEA,152147,The Melting Moon,AR5WPYF1187B9B40DA,38.25486,Louisville KY,-85.7664,VHS Or Beta,0,224.20853,9,0.634,126.806,4,0.969,The Melting Moon (Edit),2004,632fa908-1fff-4446-a600-72fa41f76a20,0,0.671610639836,0.421973968279,0,9,0.634,-5.893,0,0.492,214.866
2418,SOETFVQ12A8151E8B3,273745,The Hit Factory,ARYHTYH11EBCD7C884,,,,The Hit Factory,0,234.70975,7,0.719,126.342,3,0.832,Im Moving On,0,,0,0.309621410888,0.166568298704,8.829,7,0.719,-8.299,1,0.662,212.387
2419,SOPWBZR12AB017C46D,623410,13 ans de caravaning,ARW040W1187FB51082,,,,Les Hurlements D'leo,0,182.04689,7,0.142,104.307,3,1,L'accordéoniste,1999,8112488e-0da3-4e2e-b71d-c17630e94f69,0,0.446326628058,0.425728130672,0.277,7,0.142,-7.693,1,0.392,176.721
2420,SORSTBQ12A8C144986,380552,La Charanga Soy Yo,ARQ7XJG1187B991CEC,,,,Charanga Forever,0,367.43791,1,0.173,203.964,5,0,Tumba Tumba,2000,05e347b2-1805-45c3-be03-8b2a70bdfad3,0,0.338173031795,0.279901462285,0.357,1,0.173,-6.622,1,0.303,362.458
2421,SOCPSFM12A8C136A50,235400,In This Place,ARUZL121187FB4B42D,,,,True Believers,0,361.53424,6,0.196,160.731,4,0,Turn Around,0,656a129f-fb76-49b6-ad33-2573564f6c22,0,0.494073815045,0.328073304913,0,6,0.196,-4.228,0,0.296,356.525
2422,SONMGHJ12A8C137426,244757,Secrets & Lies,AREJO121187B995676,,,,Taint,0,281.46893,1,0.346,92.044,3,1,Hex Breaker,2009,e3ac388d-f9ee-4441-bdc8-15ae2eec03cd,0,0.560882278725,0.345063466688,0.357,1,0.346,-4.583,0,0.361,275.725
2423,SOSVQVA12A8C137DEA,263855,Hot Rhythm & Cool Blues,AR7S48C1187B99711E,33.15049,Frisco TX,-96.83464,Zuzu Bollin,0,175.90812,10,0.389,131.683,4,0.599,Why don't you eat where you slept last night ?,0,aaa49e4b-e7f5-48df-93f4-b21846cb3858,0,0.436155424716,0,0.334,10,0.389,-19.263,1,0.362,165.895
2424,SOIMFZR12AB017F041,437901,The Legendary Leonard Kwan : The Complete Early Recordings,ARN5BHA1187B99E072,,,,Leonard Kwan,0,170.31791,5,0,108.912,4,0.765,Hawaiian Chimes,0,eee13110-312e-460d-a996-74ba3a11e64d,0,0.384772190478,0,0.293,5,0,-17.805,1,0,163.318
2425,SOQLGFP12A58A7800E,249138,The Building,ARD7TVE1187B99BFB1,,California - LA,,Casual,0,259.44771,4,0.412,106.689,1,0.612,OAKtown,0,e77e51a5-4761-45b3-9847-2051f811e366,0,0.581793765845,0.401997543364,0.212,4,0.412,-8.422,0,0.329,249.667
2426,SOQVMXR12A81C21483,274876,Salt In NYC,ARKULSX1187FB45F84,39.49974,Utah,-111.54732,Trafik,0,424.12363,8,0.466,130.006,4,0.628,Salt In NYC,0,e9cd6eef-e3d5-4801-a75b-f1a48c4b344d,0,0.596845851745,0.40535201095,0,8,0.466,-10.683,0,0.437,403.331
2427,SOZHPGD12A8C1394FE,298719,At Last... The Duets Album,AR9AWNF1187B9AB0B4,,Seattle Washington USA,,Kenny G featuring Daryl Hall,0,236.93016,0,0.242,89.865,4,0.879,Baby Come To Me,0,4cd556a5-db82-43f6-8d55-99598b42da8f,0,0.751629597261,0.550212561917,1.054,0,0.242,-8.041,1,0.555,221.518
2428,SOBBXLX12A58A79DDA,338931,Oh Mein Papa,AREDBBQ1187B98AFF5,,,,Eddie Calvert,0,138.63138,4,0.196,159.587,1,0.033,Erica (2005 Digital Remaster),0,cfc840a4-dfdc-40b9-9ed8-c8ec72739406,0,0.421187326158,0.310544672135,0.206,4,0.196,-9.672,1,0.197,134.24
2429,SOSLAVG12A8C13397F,281563,Daktilika Apotipomata,AROGWRA122988FEE45,,,,Christos Dantis,0,243.82649,5,0.126,133.339,4,0.82,Den Pai Alo,0,,0,0.480752276169,0.417593317281,2.798,5,0.126,-10.957,0,0.293,229.32
2430,SODUJBS12A8C132150,282933,Shakespeare in Love - Music from the Miramax Motion Picture,ARI2JSK1187FB496EF,51.50632,London England,-0.12714,Nick Ingman;Gavyn Wright,0,111.62077,4,0.835,104.394,3,0.452,Wessex Loses a Bride,0,32111fcd-2338-472a-892b-4b329549e3ba,0,0.40743039975,0.318536029936,2.235,4,0.835,-18.703,0,0.687,100.763
2431,SOAOIBZ12AB01815BE,627950,Live! At The Royal Albert Hall,ARPBNLO1187FB3D52F,40.71455,New York NY,-74.00712,Tiny Tim,0,43.36281,6,0.02,93.779,3,0.666,I Hold Your Hand In Mine [Live At Royal Albert Hall],2000,2f2f7eb6-37c3-446e-8288-f88f76295c2a,0,0.593496043831,0.40489733548,0,6,0.02,-23.996,1,0.361,43.363
2432,SOTUKVB12AB0181477,488293,Simply Glad,AR7ZKHQ1187B98DD73,,,,Glad,0,270.602,2,0.69,192.702,5,0.922,Blessed Assurance,1993,16cea8ac-a655-4500-9c99-c3bbcc133fed,0,0.524265130552,0.372232888611,0.504,2,0.69,-10.754,1,0.693,265.752
2433,SOPVXLX12A8C1402D5,307477,Just Want You To Know,AR3JMC51187B9AE49D,28.53823,Orlando FL,-81.37739,Backstreet Boys,0,236.25098,0,0.005,112.787,4,0.572,Larger Than Life,1999,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,0,0.851417628847,0.592614927352,4.569,0,0.005,-5.12,1,0.51,226.569
2434,SOMVWWT12A58A7AE05,251703,Leave Home,ARQ9BO41187FB5CF1F,40.99471,Pennsylvania,-77.60454,John Davis,0,183.17016,5,0.923,74.072,1,0.888,Knocked Out Of The Park,0,fbdaf414-feeb-4a64-bebb-1ec477ac3663,0,0.54543523867,0.387635477706,0.317,5,0.923,-22.289,1,0.721,175.044
2435,SOTTDKS12AB018D69B,671475,A Christian Christmas Celebration (Gift of Love),ARMBR4Y1187B9990EB,37.77916,California - SF,-122.42005,David Martin,0,241.47546,0,0.996,98.718,4,0.822,It Wont Be Christmas,0,d518ccb5-d04e-4fe4-bf04-3c306137f68f,0,0.637533386298,0.310614281474,0.194,0,0.996,-14.835,1,0.865,223.927
2436,SOOUWXD12AB0181D16,540711,The Flowing Waters,ARZAXOR11F4C83EB65,,,,David Mingyue Liang,0,757.99465,2,0.221,163.67,4,0.493,Youlan_ Lonely Orchid (solo guqin),0,,0,0.185774966783,0,0.444,2,0.221,-16.077,0,0.229,744.96
2437,SOGXQRO12A8AE47D50,350343,Joyful,ARN03F71187FB4E3F4,,United States,,Ayo,0,212.71465,0,0.713,128.689,4,0.433,Complain,2006,633c13a3-335a-466f-8e01-535837faeff5,0,0.52259018455,0.390641235878,0.427,0,0.713,-11.26,1,0.578,205.311
2438,SOPDAMI12A58A782EA,23176,Compact Disc,ARDG9Z71187B997023,51.50632,London England,-0.12714,Public Image Ltd,0,492.30322,9,0.674,193.56,4,0.357,Ease,1985,68950696-ee9a-49b2-a8c2-d1d6c19355cc,0,0.684994896581,0.41551708286,5.254,9,0.674,-12.091,1,0.612,480.403
2439,SORZHIP12A8C13EEB8,216087,This Is Noise,ARZWK2R1187B98F09F,,Chicago,,Rise Against,0,260.8322,11,0.156,122.006,4,0.695,Everchanging,2001,606bf117-494f-4864-891f-09d63ff6aa4b,0,0.847081688244,0.625080480974,0.242,11,0.156,-8.576,1,0.298,252.755
2440,SOTNQRU12A8C131FEF,284078,A Musical Massacre (Explicit),ARNQESK11F4C83FD6F,,,,Beatnuts,0,170.52689,6,0.436,87.634,4,0.775,Monster For Music,0,,0,0.608018105915,0.28552323045,1.425,6,0.436,-10.231,1,0.416,165.849
2441,SOFDHHB12AB0187788,814253,Ultraviolet,ARJ9B1V1187FB4DD1F,,Chicago IL,,Kid Sister,0,277.2371,11,0.151,140.026,4,0.085,Daydreaming [Jakwob Remix],2009,62d8c600-1830-49ac-89b3-edcf60d7471e,0,0.749395044898,0.464517525672,0,11,0.151,-3.573,0,0.368,272.881
2442,SOAFUDP12A6D4F7211,29321,Ultra-Lounge_ Vol. 17: Bongoland,AR7UOUK1187B99078C,,,,Terry Snyder,0,340.11383,10,0.394,112.097,4,0.11,Deep Night/Softly As In A Morning Sunrise (Medley),0,256cf8f4-51d3-4de2-86f0-668616e9eab3,0,0.457207166467,0.320919611235,0,10,0.394,-12.752,0,0.306,333.201
2443,SOSLSTE12AB0180800,645036,Original Album Classics,ARWI6LR1187FB46E9F,43.57607,Le Cannet France,7.01815,Richard Galliano,0,309.65506,0,0.047,111.663,4,0.543,L'insidieuse (Live),0,8581affe-38e6-4659-b81b-6058ff40cf45,0,0.275854369716,0.423356106094,0,0,0.047,-13.481,1,0.341,301
2444,SOQZWXR12AB017FDE3,627807,Suddenly,ARGEKDX1187FB3A5BF,40.65507,Brooklyn NY,-73.94888,Marcus Miller,0,280.13669,0,1,125.147,4,0.898,Let Me Show You [I Just Want To Make You Smile],1983,8fbabd07-4b2b-4f4c-add5-680429a8c44a,0,0.695416519042,0.412110495205,0.148,0,1,-13.078,1,0.632,270.501
2445,SOWEMDM12AC3DFA56B,594771,Radio Hits,ARWSMC91187B9AD369,51.48126,Cardiff Wales,-3.18067,Helen Love,0,81.97179,2,0.007,100.76,4,0.905,So Hot,1994,eda80ec9-730c-41d2-a2f2-6bf1140126f7,0,0.581884358891,0.34700692093,0.2,2,0.007,-6.746,0,0.289,76.167
2446,SOIHMBZ12AC4688FD5,743543,Bien Sobre Mal Vol. 3: Black Rain Riddim,ARNNQ9E1187FB3C82F,,,,Sizzla,0,203.96363,7,0.352,190.01,4,1,Too much informa,2005,c8327cc0-54f3-424f-a68d-000ee7289a41,0,0.732571744691,0.45798167407,0.212,7,0.352,-6.832,0,0.485,195.785
2447,SOOCMUD12AC4686532,735109,Gyldne Øyeblikk,ARSS1OZ1187FB54440,,,,Mons Leidvin Takle,0,120.92036,7,0.867,147.576,1,0,Dansende Foran Speilet,0,9759cd1e-7270-4c2c-9dbe-3c513d5b3781,0,0.221726078186,0.282402199352,0.746,7,0.867,-25.146,1,0.794,110.475
2448,SOONDHS12A58A7CADA,555131,One Sided Story,ARFK98R1187B9B0552,43.64856,Toronto Ontario Canada,-79.38533,Pursuit Of Happiness,0,196.49261,7,0.524,127.298,4,0,Forbidden Fruit,0,b7bda9f5-041c-410b-8177-47880e1fbb41,0,0.508676201038,0.377888131403,0,7,0.524,-10.324,1,0.656,185.191
2449,SOAXGUT12AB0184D53,463706,French Touch,ARWI6LR1187FB46E9F,43.57607,Le Cannet France,7.01815,Richard Galliano,0,261.74649,9,0.503,76.296,3,0.51,L' Envers Du Décor,1999,8581affe-38e6-4659-b81b-6058ff40cf45,0,0.571422801587,0.423356106094,0.2,9,0.503,-15.008,1,0.206,250.16
2450,SOILUPR12AB0186FC1,678270,Songs For A Wedding - 18 Songs For That Special Day,AR502DZ1187B98F8E1,,,,Brian Dullaghan,0,212.94975,10,0.438,99.109,4,0.491,And I Love You So,0,bc73bbad-ebd9-45c0-8581-260304b9c008,0,0.291433259678,0.150857762445,0.415,10,0.438,-15.046,1,0.498,204.637
2451,SOMGTTY12AB0185986,691036,Number Ones,AR14CJ91187FB3A994,35.52069,Madisonville TN,-84.36354,Eddy Arnold,0,166.16444,11,0.292,157.779,4,0.483,Just A Little Lovin' (Will Go A Long Way),1967,1c4c789d-06af-42ef-b86c-7d6bf49c652c,0,0.564128950147,0.397775654323,0.99,11,0.292,-14.014,1,0.401,160.403
2452,SOIKYMH12AB0186452,665347,So Wrong_ It's Right,ARJV0U41187B9AB715,,Baltimore MD,,All Time Low,0,221.67465,2,0.403,91.483,4,0.537,Shameless,2007,62162215-b023-4f0e-84bd-1e9412d5b32c,0,0.842431482081,0.526458223464,0,2,0.403,-2.838,1,0.548,202.374
2453,SOISHVF12A8AE496BB,138009,The Hinderers,AR08GQF1187B98E316,,,,Daath,0,230.86975,0,0.67,97.151,4,0.824,From The Blind (LP Version),2006,9661a587-fdb1-461d-abde-f6280acbde6b,0,0.473963333208,0.3507066599,0.078,0,0.67,-3.325,1,0.508,224.299
2454,SOJFCDO12AB01852EE,420785,High Kicks,ARQZTGO11E8F5C0768,,,,The Stolen Minks,0,56.42404,2,0.137,123.695,4,0.782,I Hate You,0,,0,0.501125000865,0.298269162698,0.061,2,0.137,-2.704,1,0.418,52.512
2455,SOWHNGE12A8C133D07,282385,Passion,AR0AVIB1187FB37D01,,Englewood NJ,,Regina Belle,0,307.33016,7,0.716,92.672,4,0.962,Quiet Time,1993,e1235abf-1fab-40a5-833a-057968d90e48,0,0.56602430216,0.384601685548,4.261,7,0.716,-8.916,0,0.699,289.448
2456,SOPMNJT12A8C13AC24,104062,The Definitive Collection,ARABFU01187FB46712,,,,STEVE CAMP,0,296.14975,5,0.523,139.07,4,0.021,Song For Mom (LP Version),0,a4a45cee-c801-43b0-a26d-bc1e81b4fe03,0,0.527078763904,0.314428180796,0.385,5,0.523,-9.371,1,0.52,284.996
2457,SOPLBWU12AB01894DE,647842,The Camp Is Back,ARF88UQ1187FB5A3E9,37.77916,California - SF,-122.42005,Jay Tee & Baby Bash,0,203.67628,6,0.123,98.983,4,1,All Over Me,0,7fae4f1d-3d50-4590-87ec-d28f1781faef,0,0.662945434383,0.328157419903,0,6,0.123,-5.234,1,0.513,203.676
2458,SOLULNS12A8C13008E,597320,Round Every Corner,AR7OCK81187B98D1F1,34.05349,Los Angeles CA,-118.24532,Debbie Davies,0,225.67138,7,0.036,116.984,4,0.672,Little Sister,1998,989d5fb7-b71e-4573-8cec-6bfacc9b131e,0,0.528835697897,0.343133497395,0.392,7,0.036,-6.908,1,0.57,219.87
2459,SOFNOQK12AB01840FC,464781,Kutt Free,ARNNKDK1187B98BBD5,45.80726,Zagreb Croatia,15.9676,Jinx,0,407.37914,6,0.007,89.345,5,1,Kutt Free (DJ Volume Remix),0,e1337d48-46b8-400e-839b-4f8ee35dbc5f,0,0.556566972788,0.43182488836,0.701,6,0.007,-7.884,1,0.436,401.421
2460,SOQOTLQ12AB01868D0,726003,Il meglio di Gloriana,ARGCY1Y1187B9A4FA5,36.16778,Nashville TN.,-86.77836,Gloriana,0,153.33832,2,0.573,143.601,1,0,Clementina Santafè,0,45ee3bf0-7ef7-4a87-81e3-a5867473b93d,0,0.736991970323,0.477225190443,0.837,2,0.573,-15.599,1,0.594,145.398
2461,SOBCOSW12A8C13D398,300163,Rumbas Sin Fronte Ras,AR7SMBG1187B9B9066,,,,Los Manolos,0,218.38322,7,0.403,118.595,4,0.664,Rumba De Barcelona,0,2b671f8e-5660-400d-99b2-fe4de44d647a,0,0.47013482989,0.320517790932,0.199,7,0.403,-4.37,0,0.479,211.011
2462,SOBAYLL12A8C138AF9,293755,Puccini: Highlights From La Boheme,ARDR4AC1187FB371A1,,,,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,0,511.16363,8,0.662,86.666,3,0.558,Sono andati? Fingevo di dormire,0,a96e61bc-1da0-45d0-816d-ebd00b70ff9d,0,0.522197175241,0.391370587218,2.757,8,0.662,-26.358,1,0.385,472.044
2463,SOPEGZN12AB0181B3D,339485,Get Your Head Stuck On Your Neck,AREDL271187FB40F44,,,,Soul Mekanik,0,45.66159,5,0.194,190.698,4,0.876,Get Your Head Stuck On Your Neck,0,d57f57af-de1b-4d64-bf51-6a4044bd339e,0,0.490009427812,0.399537135983,0.131,5,0.194,-21.593,1,0.5,45.662
2464,SOFFKZS12AB017F194,542173,Wildflowers,ARBEBBY1187B9B43DB,,Gainesville FL,,Tom Petty,0,236.17261,9,0.58,129.122,4,0,A Higher Place (Album Version),1994,5ca3f318-d028-4151-ac73-78e2b2d6cdcc,0,0.779838091767,0.568350503202,0.131,9,0.58,-4.954,1,0.539,227.875
2465,SOTCKKY12AB018A141,769648,Sonneries tyroliennes,ARGSAFR1269FB35070,,,,Blingtones,0,29.54404,6,0.208,95.225,3,0.393,Sonnerie lalaleulé hi houuu,0,,0,0.0214929054152,0,0,6,0.208,-11.494,1,0.428,29.544
2466,SOOJPRH12A8C141995,173863,Trial and Error,ARBGXIG122988F409D,37.77916,California - SF,-122.42005,Steel Rain,0,173.19138,3,0.043,98.11,4,0.65,Loaded Like A Gun,0,,0,0.0189175672261,0,5.05,3,0.043,-8.372,0,0.291,167.3
2467,SOGVQGJ12AB017F169,546323,Ten Tonne EP,AR62SOJ1187FB47BB5,,,,Chase & Status,0,337.68444,4,0.409,174.993,4,0.753,Ten Tonne,2005,82e454e2-38ee-4e69-89a6-cc65167753d1,0,0.654594982443,0.396356236945,0,4,0.409,-5.134,0,0.414,326.995
2468,SOLEYHO12AB0188A85,555533,Mucho Pucho,ARAGB2O1187FB3A161,,,,Pucho & His Latin Soul Brothers,0,338.23302,8,0.262,231.867,4,0.655,Got My Mojo Workin,0,e5377924-6c39-425b-8314-0a0462415704,0,0.442593179952,0.253785312971,0,8,0.262,-15.672,1,0.388,323.111
2469,SOXILUQ12A58A7C72A,615284,American Legend,ARP6N5A1187B99D1A3,,Hamtramck MI,,Mitch Ryder,0,207.43791,9,0.674,97.538,4,0.727,Jenny Take a Ride,2004,b1d8fd63-45b2-4f13-a369-78b0a91eb7d3,0,0.4767476814,0.294053193399,0.537,9,0.674,-11.255,1,0.559,198.159
2470,SOBKWDJ12A8C13B2F3,102907,Wild Rose,AR36F9J1187FB406F1,56.27609,Denmark,9.51695,Bombay Rockers,0,230.71302,4,0.282,81.319,3,0.125,Wild Rose (Back 2 Basics Mix),0,99186cd1-81d3-44b0-8215-8cff400f97a9,0,0.531757816309,0.335933116022,0.421,4,0.282,-6.358,0,0.269,219.417
2471,SOMVEML12A8C13473F,627736,The Simple Life: Campfire Songs,ARM9Q581187B98E984,25.7167,Monterrey Nuevo León México,-103.2833,Kinky,0,101.14567,7,0,144.954,4,0,My Bonnie Lies Over the Ocean,0,21042d7e-4622-45f0-b1a0-a6dfa458a2e3,0,0.739684334599,0.553596233435,0,7,0,-4.179,1,0.168,94.668
2472,SOWCGOU12A81C2194D,230945,Soy Como Soy,ARHEQ501187FB4F898,,,,Fruko Y Sus Tesos,0,261.90322,10,0.098,106.769,4,1,A La Memoria Del Muerto,2004,ee0552e7-de2b-4fc2-8739-9c33a905c3e7,0,0.533724476939,0.370747683691,0.212,10,0.098,-6.206,0,0.243,257.62
2473,SOMMMJG12AB0188A1C,712458,Divergent,ARX0IEI1187FB4FF4B,60.3907,Bergen Norway,5.33275,Circular,0,59.89832,1,0.705,75.127,1,0.909,Mother,0,9c08ed02-3e49-4471-bcb4-3a2b1230483d,0,0.501246444346,0.35482563881,0,1,0.705,-27.806,1,0.694,59.898
2474,SORNGOF12A8C144013,372927,Live In Switzerland,ARR8AIK1187B9A0BCE,34.30138,Stovall MS,-90.64208,Eddie Boyd,0,203.36281,2,0.397,84.224,1,0.141,I'm Sitting Here Waiting,0,8766468c-9a0f-41e2-8466-601d94d5098e,0,0.45312517863,0.349409350734,0,2,0.397,-14.688,1,0.456,200.092
2475,SOJISRJ12A8C1323D7,141769,Supremacy,ARPKATM1187B9B76E6,41.30711,New Haven CT,-72.92496,Hatebreed,0,136.95955,0,0.452,85.771,4,0.687,As Diehard As They Come (Album Version),2006,40b7efb7-1268-4a80-b354-600afdcbe9e2,0,0.832757431314,0.546383748198,0.09,0,0.452,-3.806,0,0.499,133.341
2476,SOAQFIX12A6D4F8A72,28356,All In The Mind,AR19GQN1187FB3ACF5,40.71455,New York NY,-74.00712,The Bucketheads,0,365.71383,9,0.457,120.876,5,1,Sayin' Dope,1995,24db1a43-a59f-4015-ae37-d52f1907c8f7,0,0.56384598478,0.344540600846,0,9,0.457,-14.979,1,0.37,360.124
2477,SOYBTTM12AB01899E8,721801,Direkt Aus Dem Knast (Du Spast),AR6BIWA1187B9ABAE8,,,,Jack Orsen & Taktlo$$,0,200.51546,10,0.216,167.902,4,0.918,Sex Objekt,0,76b143c3-87b9-4a1e-9e31-94ad58c2589d,0,0.49199116369,0.234625314276,0,10,0.216,-6.609,1,0.292,200.515
2478,SOBXYZM12A8C140450,221012,Cormorant,AR37ILI1187B98E27B,,London England,,Shriekback,0,113.60608,2,0.57,100.15,1,0.305,Reason With The Beast,2005,748161b8-ec62-4423-b6f1-3a8026190ebb,0,0.547938241204,0.374791219264,0.223,2,0.57,-11.661,1,0.48,110.022
2479,SOSHODS12A6D4F79BC,36072,Zenyatta Mondatta,ARIPLUN1187B99B9F9,,London England,,The Police,0,216.42404,7,0.335,123.657,4,0.299,When The World Is Running Down_ You Make The Best Of What's Still Around,0,9e0e2b01-41db-4008-bd8b-988977d6019a,0,0.790367908794,0.642655961125,0,7,0.335,-10.45,1,0.505,207.11
2480,SOLHMFG12A81C21E88,180481,Senseless: Live At Cantone's_ 1982,AR3752L1187FB4B67E,,,,The Real Kids,0,222.11873,11,0.181,147.661,4,0.179,Now You Know,1996,76f18c18-58df-47f9-9274-d3368d25129a,0,0.484893131196,0.344871922171,0,11,0.181,-8.471,1,0.652,215.568
2481,SOXIPMV12A8C135AB0,195122,Don't Sleep,ARIFTCD11F4C84086D,,,,Tha Chamba,0,281.75628,8,0.531,172.287,4,0.479,Korrupted - Remix,0,,0,0.26212937455,0.175955738194,0.239,8,0.531,-6.816,0,0.502,268.864
2482,SOUDYEW12AB0183E5C,492520,Foogy,ARYWU5F1187B9A77BE,,,,Olov Johansson_ Catriona Mckay,0,469.68118,7,0.436,74.046,4,0.394,Rain / Ekoln,0,5fc292a9-1d39-440c-9041-27e35dde477f,0,0.446394479075,0,3.663,7,0.436,-14.217,1,0.944,458.797
2483,SOBBPHG12AB01869CE,648915,Da Nastier da Better,ARPOPBQ11F4C83D36D,,,,DJ Spinn featuring Traxman,0,195.49995,4,0.1,159.959,4,0,Lil Mama Getdown,0,987dbb5a-1593-4b83-8e42-fb6f3861154e,0,0.515310233231,0.260796778253,0,4,0.1,-7.461,0,0.445,190.63
2484,SOFMOWZ12AB017F3B7,565273,Dr Feelgood Deluxe Edition,AREGV3K1187B9AF614,,Los Angeles California,,Mötley Crüe,0,254.01424,7,0.246,127.745,4,0.699,Get It For Free,1999,26f07661-e115-471d-a930-206f5c89d17c,0,0.724284926643,0.501360613331,0.131,7,0.246,-7.199,1,0.373,243.125
2485,SOMEUQK12AB017A8FF,385924,Fuego Caliente,ARO7FES1187B9A59BE,43.1763,AntwerpBelgium New York,-76.27503,M.I.K.E.,0,514.7424,11,0.007,140.033,4,0.753,Fuego Caliente,0,c9dd9303-6a47-4677-85ff-552693d3d857,0,0.61434553212,0.406591476688,0.229,11,0.007,-8.135,0,0.059,499.084
2486,SOZVBBA12A6D4FD1A8,227007,Back To The Future,AR9KWJK1187FB4A531,18.22328,Cuomo Puerto Rico,-66.42889,Willie Rosario,0,281.41669,7,0.602,197.458,4,0,Un Tipo Como Yo,1999,6d1d1fca-3f97-4919-970d-9089aa830aa3,0,0.555966789433,0.338110388112,0.148,7,0.602,-5.799,1,0.501,276.364
2487,SOYBUNM12A6D4F64B1,77293,Aviation,AR0WXWU1187B9AB33F,42.31256,Mass. - Boston,-71.08868,The Red Telephone,0,273.55383,2,0.23,117.329,4,0.293,Have You Seen Her,0,452e7ff9-1fa1-4122-8074-81fd4396fe7c,0,0.45659958905,0.186396318539,0.496,2,0.23,-6.464,1,0.509,262.194
2488,SOKMUOE12AAF3B3F2B,481769,Eternity's Sunrise,ARBXBQR1187FB56FA5,,,,Bill Douglas,0,331.07546,10,0.486,105.535,4,0.765,Karuna,0,f75b906a-a107-4f57-b846-fb98f6ce5e21,0,0.489537502465,0.343389814615,0.131,10,0.486,-15.624,0,0.611,312.628
2489,SOGAUIQ12A6D4F8262,311757,Some Kind Of Monster,ART5MUE1187B98C961,,Los Angeles CA,,Metallica,0,252.3424,1,0.376,167.486,4,0.901,Hit The Lights,1982,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,0,0.852136186667,0.780334119573,0,1,0.376,-3.028,1,0.462,244.941
2490,SOVFFIH12A81C217E6,179290,Don't Look Back,ARHUQUF1187FB382E6,-29.21545,Thaba Nchu,26.83776,T-Bone,0,229.09342,0,0.643,208.416,4,0,Don't Tell Me,0,69e69087-a1e1-401a-a207-4b3223a6a436,0,0.675003400858,0.45663139849,0.264,0,0.643,-8.226,1,0.458,221.199
